# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0	5.00562e-07	2.65713e-18	9.4e-07	1.7e-06 1e-08	0.147717	-5.86617e-05	0.147717	-5.86617e-05	1e-07    1e-05	2	1e-08	1e-05	0	626.186  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.01	5.00594e-07	0.0093501	9.4e-07	1.7e-06 1e-08	0.14739	2.28252e-05	0.11322	0.00937292	1e-07    1e-05	2	1e-08	1e-05	0	626.193  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.02	5.00693e-07	0.0187006	9.4e-07	1.7e-06 1e-08	0.147125	6.00442e-05	0.127855	0.0187607	1e-07    1e-05	2	1e-08	1e-05	0	626.199  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.03	5.00942e-07	0.0280508	9.4e-07	1.7e-06 1e-08	0.113149	-0.000278131	0.133477	0.0277727	1e-07    1e-05	2	1e-08	1e-05	0	626.175  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.04	5.0116e-07	0.0374008	9.4e-07	1.7e-06 1e-08	0.113736	-0.000389868	0.129381	0.0370109	1e-07    1e-05	2	1e-08	1e-05	0	626.185  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.05	5.01624e-07	0.0467494	9.4e-07	1.7e-06 1e-08	0.134901	-0.000614146	0.12978	0.0461353	1e-07    1e-05	2	1e-08	1e-05	0	626.166  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.06	5.02077e-07	0.0560985	9.4e-07	1.7e-06 1e-08	0.133014	-0.000821056	0.130224	0.0552774	1e-07    1e-05	2	1e-08	1e-05	0	626.191  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.07	5.02553e-07	0.0654478	9.4e-07	1.7e-06 1e-08	0.131914	-0.00102467	0.154265	0.0644231	1e-07    1e-05	2	1e-08	1e-05	0	626.169  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.08	5.03145e-07	0.0747959	9.4e-07	1.7e-06 1e-08	0.130367	-0.00126835	0.144138	0.0735276	1e-07    1e-05	2	1e-08	1e-05	0	626.187  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.09	5.0386e-07	0.0841427	9.4e-07	1.7e-06 1e-08	0.131061	-0.00168379	0.146366	0.0824589	1e-07    1e-05	2	1e-08	1e-05	0	626.181  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.1	5.04649e-07	0.0934892	9.4e-07	1.7e-06 1e-08	0.134021	-0.00154179	0.147364	0.0919474	1e-07    1e-05	2	1e-08	1e-05	0	626.181  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0.1	5.04649e-07	0.0934892	9.4e-07	1.7e-06 1e-08	0.134021	-0.00154179	0.147364	0.0919474	1e-07    1e-05	2	1e-08	1e-05	0	626.181  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.185	5.14915e-07	0.17289	9.4e-07	1.7e-06 1e-08	0.130396	0.00105503	0.186806	0.173945	1e-07    1e-05	2	1e-08	1e-05	0	626.118  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.27	5.32434e-07	0.252164	9.4e-07	1.7e-06 1e-08	0.128718	0.0040595	0.256224	0.256224	1e-07    1e-05	2	1e-08	1e-05	0	625.825  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.355	5.58682e-07	0.331248	9.4e-07	1.7e-06 1e-08	0.126981	-0.00116769	0.33008	0.33008	1e-07    1e-05	2	1e-08	1e-05	0	625.529  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.44	5.96621e-07	0.410049	9.4e-07	1.7e-06 1e-08	0.124292	-0.0174503	0.392599	0.392599	1e-07    1e-05	2	1e-08	1e-05	0	625.349  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.525	6.51524e-07	0.488436	9.4e-07	1.7e-06 1e-08	0.13018	0.0016919	0.490128	0.490128	1e-07    1e-05	2	1e-08	1e-05	0	625.228  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.61	7.32929e-07	0.566226	9.4e-07	1.7e-06 1e-08	0.112276	-0.00358494	0.562641	0.562641	1e-07    1e-05	2	1e-08	1e-05	0	625.145  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.695	8.60968e-07	0.643101	9.4e-07	1.7e-06 1e-08	0.107033	-0.00264004	0.640461	0.640461	1e-07    1e-05	2	1e-08	1e-05	0	625.08  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.78	1.0857e-06	0.718461	9.4e-07	1.7e-06 1e-08	0.0942854	0.000697599	0.719159	0.719159	1e-07    1e-05	2	1e-08	1e-05	0	625.028  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.865	1.57927e-06	0.790782	9.4e-07	1.7e-06 1e-08	0.0648851	0.00251923	0.793302	0.793302	1e-07    1e-05	2	1e-08	1e-05	0	624.988  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.95	3.69881e-06	0.85323	9.4e-07	1.7e-06 1e-08	0.0338049	-0.00116733	0.852063	0.852063	1e-07    1e-05	2	1e-08	1e-05	0	624.962  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0	5.00562e-07	2.65713e-18	9.7e-07	1.7e-06 1e-08	0.0753614	-0.000100617	0.0753614	-0.000100617	1e-07    1e-05	2	1e-08	1e-05	0	626.451  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.01	5.00594e-07	0.0093501	9.7e-07	1.7e-06 1e-08	0.0755174	-6.62753e-05	0.0769013	0.00928382	1e-07    1e-05	2	1e-08	1e-05	0	626.466  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.02	5.00693e-07	0.0187006	9.7e-07	1.7e-06 1e-08	0.0757898	-5.64507e-05	0.0906786	0.0186442	1e-07    1e-05	2	1e-08	1e-05	0	626.465  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.03	5.00942e-07	0.0280508	9.7e-07	1.7e-06 1e-08	0.0762868	-0.000221698	0.0916002	0.0278291	1e-07    1e-05	2	1e-08	1e-05	0	626.457  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.04	5.0116e-07	0.0374008	9.7e-07	1.7e-06 1e-08	0.0766305	-0.000287078	0.0937548	0.0371137	1e-07    1e-05	2	1e-08	1e-05	0	626.469  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.05	5.01624e-07	0.0467494	9.7e-07	1.7e-06 1e-08	0.0920944	-0.000422784	0.107678	0.0463266	1e-07    1e-05	2	1e-08	1e-05	0	626.452  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.06	5.02077e-07	0.0560985	9.7e-07	1.7e-06 1e-08	0.0913078	-0.000550773	0.0975211	0.0555477	1e-07    1e-05	2	1e-08	1e-05	0	626.452  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.07	5.02553e-07	0.0654478	9.7e-07	1.7e-06 1e-08	0.0901451	-0.000679054	0.102389	0.0647688	1e-07    1e-05	2	1e-08	1e-05	0	626.452  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.08	5.03145e-07	0.0747959	9.7e-07	1.7e-06 1e-08	0.0893141	-0.000830809	0.105156	0.0739651	1e-07    1e-05	2	1e-08	1e-05	0	626.436  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.09	5.0386e-07	0.0841427	9.7e-07	1.7e-06 1e-08	0.0858517	-0.00100052	0.108779	0.0831422	1e-07    1e-05	2	1e-08	1e-05	0	626.402  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.1	5.04649e-07	0.0934892	9.7e-07	1.7e-06 1e-08	0.0907563	-0.00116534	0.114138	0.0923238	1e-07    1e-05	2	1e-08	1e-05	0	626.41  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0.1	5.04649e-07	0.0934892	9.7e-07	1.7e-06 1e-08	0.0907563	-0.00116534	0.114138	0.0923238	1e-07    1e-05	2	1e-08	1e-05	0	626.41  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.185	5.14915e-07	0.17289	9.7e-07	1.7e-06 1e-08	0.0873216	-0.000785147	0.172105	0.172105	1e-07    1e-05	2	1e-08	1e-05	0	626.06  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.27	5.32434e-07	0.252164	9.7e-07	1.7e-06 1e-08	0.0911249	0.00240542	0.25457	0.25457	1e-07    1e-05	2	1e-08	1e-05	0	625.685  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.355	5.58682e-07	0.331248	9.7e-07	1.7e-06 1e-08	0.0857459	-0.000827122	0.330421	0.330421	1e-07    1e-05	2	1e-08	1e-05	0	625.456  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.44	5.96621e-07	0.410049	9.7e-07	1.7e-06 1e-08	0.07453	-0.0133927	0.396656	0.396656	1e-07    1e-05	2	1e-08	1e-05	0	625.312  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.525	6.51524e-07	0.488436	9.7e-07	1.7e-06 1e-08	0.0954115	0.00127197	0.489708	0.489708	1e-07    1e-05	2	1e-08	1e-05	0	625.204  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.61	7.32929e-07	0.566226	9.7e-07	1.7e-06 1e-08	0.0940768	-0.00224288	0.563983	0.563983	1e-07    1e-05	2	1e-08	1e-05	0	625.132  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.695	8.60968e-07	0.643101	9.7e-07	1.7e-06 1e-08	0.0800738	-0.00180229	0.641299	0.641299	1e-07    1e-05	2	1e-08	1e-05	0	625.072  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
