Symbol,Strike,Expiry,Type,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
SPY160617P00187000,187.0,2016-06-17,put,9.91,10.54,10.68,0.0,0.00%,59,3938,25.70%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00187000,187.0,2016-06-30,call,11.93,10.62,10.71,0.0,0.00%,20,21,16.43%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00187000,187.0,2016-06-30,put,9.7,10.83,10.98,0.0,0.00%,2,334,25.33%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00187000,187.0,2016-09-16,call,16.43,12.37,12.51,0.0,0.00%,15,28,16.55%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00187000,187.0,2016-09-16,put,12.34,13.27,13.4,0.0,0.00%,34,970,24.89%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00187000,187.0,2016-12-16,call,16.47,14.05,14.2,0.0,0.00%,1,18,16.58%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00187000,187.0,2016-12-16,put,13.12,15.49,15.71,0.0,0.00%,3,358,24.45%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00187500,187.5,2016-01-15,call,2.12,2.1,2.13,-0.53,-20.00%,1258,604,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00187500,187.5,2016-01-15,put,1.33,1.37,1.39,0.08,6.40%,2902,6287,51.56%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00187500,187.5,2016-01-22,call,3.36,3.31,3.35,-0.39,-10.40%,142,370,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00187500,187.5,2016-01-22,put,2.56,2.51,2.56,0.32,14.29%,589,4041,35.16%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00188000,188.0,2016-01-15,call,1.81,1.81,1.89,-0.43,-19.20%,4462,5800,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00188000,188.0,2016-01-15,put,1.49,1.58,1.6,0.05,3.47%,21630,73735,52.59%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00188000,188.0,2016-01-22,call,3.11,3.04,3.11,-0.33,-9.59%,713,1465,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00188000,188.0,2016-01-22,put,2.66,2.7,2.73,0.1,3.91%,2413,34130,34.99%,SPY,False,SPY,191.22,2016-01-14
SPY160129C00188000,188.0,2016-01-29,call,3.84,3.84,3.87,-0.26,-6.34%,450,619,11.21%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00188000,188.0,2016-01-29,put,3.52,3.48,3.52,0.26,7.98%,1433,18768,31.48%,SPY,False,SPY,191.22,2016-01-14
SPY160205C00188000,188.0,2016-02-05,call,4.5,4.42,4.5,-0.3,-6.25%,113,246,13.48%,SPY,False,SPY,191.22,2016-01-14
SPY160205P00188000,188.0,2016-02-05,put,4.49,4.25,4.34,0.69,18.16%,212,1977,30.64%,SPY,False,SPY,191.22,2016-01-14
SPY160212C00188000,188.0,2016-02-12,call,5.08,4.88,4.97,-0.35,-6.45%,112,171,14.11%,SPY,False,SPY,191.22,2016-01-14
SPY160212P00188000,188.0,2016-02-12,put,4.97,4.71,4.8,0.75,17.77%,224,1759,29.07%,SPY,False,SPY,191.22,2016-01-14
SPY160219C00188000,188.0,2016-02-19,call,5.45,5.42,5.44,-0.4,-6.84%,2214,3181,14.93%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00188000,188.0,2016-02-19,put,5.16,5.16,5.18,0.26,5.31%,4184,72069,27.71%,SPY,False,SPY,191.22,2016-01-14
SPY160226C00188000,188.0,2016-02-26,call,5.8,5.62,5.72,-0.38,-6.15%,51,29,15.10%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00188000,188.0,2016-02-26,put,5.55,5.6,5.68,0.29,5.51%,132,149,27.17%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00188000,188.0,2016-03-18,call,6.77,6.83,6.86,-0.52,-7.13%,974,3092,16.09%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00188000,188.0,2016-03-18,put,7.13,7.06,7.11,0.48,7.22%,1104,30037,26.94%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00188000,188.0,2016-03-31,call,7.62,7.11,7.25,0.0,0.00%,48,149,15.86%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00188000,188.0,2016-03-31,put,7.67,7.58,7.68,0.38,5.21%,376,1550,26.22%,SPY,False,SPY,191.22,2016-01-14
SPY160415C00188000,188.0,2016-04-15,call,8.09,7.65,7.78,0.0,0.00%,4,37,15.99%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00188000,188.0,2016-04-15,put,8.55,8.31,8.41,1.17,15.85%,122,1476,25.92%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00188000,188.0,2016-06-17,call,10.36,9.76,9.92,0.0,0.00%,1005,1430,16.66%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00188000,188.0,2016-06-17,put,10.86,10.79,10.91,0.24,2.26%,1129,15861,25.18%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00188000,188.0,2016-06-30,call,10.59,10.01,10.16,0.0,0.00%,2,17,16.42%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00188000,188.0,2016-06-30,put,11.5,11.18,11.33,1.25,12.20%,22,214,25.06%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00188000,188.0,2016-09-16,call,12.27,11.81,11.96,-2.47,-16.76%,7,1018,16.52%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00188000,188.0,2016-09-16,put,12.44,13.51,13.7,0.0,0.00%,12,988,24.56%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00188000,188.0,2016-12-16,call,13.53,13.47,13.64,-3.87,-22.24%,5,18,16.52%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00188000,188.0,2016-12-16,put,13.28,15.76,15.98,0.0,0.00%,10,31,24.11%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00188500,188.5,2016-01-15,call,1.57,1.6,1.63,-0.37,-19.07%,1788,3138,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00188500,188.5,2016-01-15,put,1.8,1.8,1.78,0.22,13.92%,3713,7811,53.08%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00188500,188.5,2016-01-22,call,2.83,2.83,2.87,-0.31,-9.87%,474,976,7.52%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00188500,188.5,2016-01-22,put,2.99,2.99,3.02,0.27,9.93%,1147,3787,35.77%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00189000,189.0,2016-01-15,call,1.28,1.29,1.31,-0.39,-23.35%,5047,19988,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00189000,189.0,2016-01-15,put,1.99,2.04,2.1,0.09,4.74%,14976,33698,54.79%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00189000,189.0,2016-01-22,call,2.38,2.36,2.38,-0.37,-13.45%,2272,17541,6.69%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00189000,189.0,2016-01-22,put,3.27,3.13,3.17,0.22,7.21%,2721,21962,35.27%,SPY,False,SPY,191.22,2016-01-14
SPY160129C00189000,189.0,2016-01-29,call,3.2,3.36,3.41,-0.5,-13.51%,928,1678,13.10%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00189000,189.0,2016-01-29,put,4.01,4.01,4.03,0.26,6.93%,2247,6067,32.02%,SPY,False,SPY,191.22,2016-01-14
SPY160205C00189000,189.0,2016-02-05,call,3.93,3.85,3.93,-0.34,-7.96%,121,176,13.98%,SPY,False,SPY,191.22,2016-01-14
SPY160205P00189000,189.0,2016-02-05,put,4.98,4.51,4.61,0.62,14.22%,249,1177,29.74%,SPY,False,SPY,191.22,2016-01-14
SPY160212C00189000,189.0,2016-02-12,call,4.38,4.44,4.51,-0.4,-8.37%,25,150,14.94%,SPY,False,SPY,191.22,2016-01-14
SPY160212P00189000,189.0,2016-02-12,put,5.18,5.09,5.17,0.46,9.75%,253,2765,28.70%,SPY,False,SPY,191.22,2016-01-14
SPY160219C00189000,189.0,2016-02-19,call,4.85,4.89,4.93,-0.35,-6.73%,1427,6707,15.36%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00189000,189.0,2016-02-19,put,5.48,5.53,5.57,0.32,6.20%,3458,66452,27.45%,SPY,False,SPY,191.22,2016-01-14
SPY160226C00189000,189.0,2016-02-26,call,5.63,5.14,5.24,0.06,1.08%,1,104,15.54%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00189000,189.0,2016-02-26,put,5.96,5.86,5.95,0.27,4.75%,116,620,26.45%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00189000,189.0,2016-03-18,call,6.13,6.1,6.13,-0.49,-7.40%,309,2734,15.57%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00189000,189.0,2016-03-18,put,7.51,7.53,7.58,0.37,5.18%,582,24953,26.93%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00189000,189.0,2016-03-31,call,7.0,6.49,6.62,0.0,0.00%,50,149,15.66%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00189000,189.0,2016-03-31,put,7.85,7.99,8.1,0.17,2.21%,102,985,26.06%,SPY,False,SPY,191.22,2016-01-14
SPY160415C00189000,189.0,2016-04-15,call,7.68,7.08,7.16,0.03,0.39%,30,752,15.81%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00189000,189.0,2016-04-15,put,8.7,8.82,8.87,0.26,3.08%,63,3137,25.85%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00189000,189.0,2016-06-17,call,9.71,9.18,9.28,-0.28,-2.80%,4,237,16.44%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00189000,189.0,2016-06-17,put,11.15,11.23,11.41,0.54,5.09%,10,38477,25.18%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00189000,189.0,2016-06-30,call,23.54,9.44,9.6,0.0,0.00%,6,7,16.36%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00189000,189.0,2016-06-30,put,10.35,11.59,11.73,0.0,0.00%,1,277,24.86%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00189000,189.0,2016-09-16,call,11.84,11.24,11.39,0.0,0.00%,80,94,16.43%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00189000,189.0,2016-09-16,put,14.1,13.93,14.08,2.63,22.93%,1,750,24.35%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00189000,189.0,2016-12-16,call,13.24,12.9,13.1,-2.58,-16.31%,4,66,16.47%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00189000,189.0,2016-12-16,put,16.05,16.26,16.45,0.37,2.36%,1,128,24.04%,SPY,False,SPY,191.22,2016-01-14
SPY170120C00189000,189.0,2017-01-20,call,13.51,13.47,13.55,-0.5,-3.57%,132,416,16.27%,SPY,False,SPY,191.22,2016-01-14
SPY170120P00189000,189.0,2017-01-20,put,17.05,17.06,17.3,0.38,2.28%,24,8814,23.99%,SPY,False,SPY,191.22,2016-01-14
SPY180119C00189000,189.0,2018-01-19,call,20.8,18.69,19.11,0.0,0.00%,1,608,16.73%,SPY,False,SPY,191.22,2016-01-14
SPY180119P00189000,189.0,2018-01-19,put,17.36,23.88,24.39,0.0,0.00%,65,98,23.76%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00189500,189.5,2016-01-15,call,1.14,1.14,1.15,-0.26,-18.57%,3806,5522,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00189500,189.5,2016-01-15,put,2.33,2.27,2.31,0.18,8.37%,2298,9947,55.13%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00189500,189.5,2016-01-22,call,2.28,2.29,2.32,-0.3,-11.63%,785,1562,10.52%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00189500,189.5,2016-01-22,put,3.67,3.78,3.84,0.59,19.16%,983,5024,39.11%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00190000,190.0,2016-01-15,call,0.83,0.85,0.86,-0.37,-30.83%,14160,22215,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00190000,190.0,2016-01-15,put,2.6,2.49,2.54,0.15,6.12%,22082,180991,55.30%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00190000,190.0,2016-01-22,call,2.08,2.02,2.05,-0.13,-5.88%,2905,5637,11.16%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00190000,190.0,2016-01-22,put,3.8,3.7,3.73,0.4,11.76%,4795,26080,36.23%,SPY,False,SPY,191.22,2016-01-14
SPY160129C00190000,190.0,2016-01-29,call,2.79,2.76,2.85,-0.32,-10.29%,1670,8546,13.54%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00190000,190.0,2016-01-29,put,4.46,4.48,4.55,0.26,6.19%,2255,42829,32.41%,SPY,False,SPY,191.22,2016-01-14
SPY160205C00190000,190.0,2016-02-05,call,3.6,3.29,3.35,-0.1,-2.70%,30,1063,14.06%,SPY,False,SPY,191.22,2016-01-14
SPY160205P00190000,190.0,2016-02-05,put,5.5,5.38,5.49,0.89,19.31%,156,14781,31.91%,SPY,False,SPY,191.22,2016-01-14
SPY160212C00190000,190.0,2016-02-12,call,3.78,3.77,3.83,-0.42,-10.00%,155,1038,14.47%,SPY,False,SPY,191.22,2016-01-14
SPY160212P00190000,190.0,2016-02-12,put,5.65,5.51,5.68,0.37,7.01%,36,1681,28.88%,SPY,False,SPY,191.22,2016-01-14
SPY160219C00190000,190.0,2016-02-19,call,4.28,4.24,4.26,-0.35,-7.56%,3105,17911,14.92%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00190000,190.0,2016-02-19,put,6.0,6.02,6.06,0.41,7.33%,7312,235045,27.51%,SPY,False,SPY,191.22,2016-01-14
SPY160226C00190000,190.0,2016-02-26,call,4.75,4.73,4.82,-0.26,-5.19%,4,908,16.05%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00190000,190.0,2016-02-26,put,6.44,6.35,6.46,0.65,11.23%,54,2048,26.56%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00190000,190.0,2016-03-18,call,5.75,5.75,5.69,-0.17,-2.87%,606,16786,15.88%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00190000,190.0,2016-03-18,put,7.9,7.88,7.93,0.38,5.05%,5848,90434,26.48%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00190000,190.0,2016-03-31,call,6.48,5.94,6.04,0.19,3.02%,15,918,15.52%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00190000,190.0,2016-03-31,put,8.5,8.42,8.54,0.35,4.29%,246,5097,25.90%,SPY,False,SPY,191.22,2016-01-14
SPY160415C00190000,190.0,2016-04-15,call,6.71,6.68,6.75,-0.39,-5.49%,15,812,16.11%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00190000,190.0,2016-04-15,put,9.45,9.07,9.14,0.64,7.26%,282,9364,25.25%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00190000,190.0,2016-06-17,call,8.65,8.73,8.94,-0.69,-7.39%,39,14781,16.78%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00190000,190.0,2016-06-17,put,11.76,11.71,11.91,0.41,3.61%,83,67002,25.16%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00190000,190.0,2016-06-30,call,9.55,8.96,9.09,-0.15,-1.55%,20,242,16.36%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00190000,190.0,2016-06-30,put,11.65,12.14,12.32,0.25,2.19%,4,4239,25.01%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00190000,190.0,2016-09-16,call,11.38,10.68,10.83,0.0,0.00%,3055,4426,16.33%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00190000,190.0,2016-09-16,put,14.67,14.38,14.59,0.87,6.30%,652,15812,24.33%,SPY,False,SPY,191.22,2016-01-14
SPY160930C00190000,190.0,2016-09-30,call,13.77,11.02,11.15,0.0,0.00%,5,14,16.41%,SPY,False,SPY,191.22,2016-01-14
SPY160930P00190000,190.0,2016-09-30,put,14.95,14.71,14.88,0.65,4.55%,25,592,24.10%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00190000,190.0,2016-12-16,call,12.97,12.3,12.54,0.0,0.00%,63,10201,16.37%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00190000,190.0,2016-12-16,put,16.61,16.5,16.71,0.1,0.61%,1,27744,23.66%,SPY,False,SPY,191.22,2016-01-14
SPY161230C00190000,190.0,2016-12-30,call,12.63,12.59,12.82,-0.57,-4.32%,5,40,16.43%,SPY,False,SPY,191.22,2016-01-14
SPY161230P00190000,190.0,2016-12-30,put,16.5,16.9,17.15,-0.15,-0.90%,1,2294,23.77%,SPY,False,SPY,191.22,2016-01-14
SPY170120C00190000,190.0,2017-01-20,call,13.05,13.05,13.2,-0.54,-3.97%,262,2666,16.45%,SPY,False,SPY,191.22,2016-01-14
SPY170120P00190000,190.0,2017-01-20,put,17.74,17.41,17.65,0.58,3.38%,30,14090,23.75%,SPY,False,SPY,191.22,2016-01-14
SPY170317C00190000,190.0,2017-03-17,call,14.57,14.14,14.3,0.0,0.00%,108,372,16.69%,SPY,False,SPY,191.22,2016-01-14
SPY170317P00190000,190.0,2017-03-17,put,15.72,18.75,18.97,0.0,0.00%,2,253,23.75%,SPY,False,SPY,191.22,2016-01-14
SPY170616C00190000,190.0,2017-06-16,call,16.05,15.74,16.01,0.0,0.00%,107,470,17.08%,SPY,False,SPY,191.22,2016-01-14
SPY170616P00190000,190.0,2017-06-16,put,21.17,20.75,21.1,0.2,0.95%,5,8101,23.93%,SPY,False,SPY,191.22,2016-01-14
SPY170915C00190000,190.0,2017-09-15,call,18.26,16.92,17.24,0.0,0.00%,125,171,17.00%,SPY,False,SPY,191.22,2016-01-14
SPY170915P00190000,190.0,2017-09-15,put,19.72,22.4,22.68,0.0,0.00%,5,539,23.71%,SPY,False,SPY,191.22,2016-01-14
SPY171215C00190000,190.0,2017-12-15,call,18.7,17.88,18.24,0.0,0.00%,5,3244,16.80%,SPY,False,SPY,191.22,2016-01-14
SPY171215P00190000,190.0,2017-12-15,put,23.22,23.96,24.33,0.0,0.00%,133,2699,23.72%,SPY,False,SPY,191.22,2016-01-14
SPY180119C00190000,190.0,2018-01-19,call,19.0,18.34,18.84,-0.8,-4.04%,3,43,16.91%,SPY,False,SPY,191.22,2016-01-14
SPY180119P00190000,190.0,2018-01-19,put,22.84,24.52,25.04,0.0,0.00%,20,106,23.85%,SPY,False,SPY,191.22,2016-01-14
SPY181221C00190000,190.0,2018-12-21,call,22.75,22.5,23.42,-1.03,-4.33%,28,255,17.56%,SPY,False,SPY,191.22,2016-01-14
SPY181221P00190000,190.0,2018-12-21,put,29.24,28.97,30.41,0.0,0.00%,27,96,23.97%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00190500,190.5,2016-01-15,call,0.73,0.69,0.71,-0.34,-31.78%,2357,7421,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00190500,190.5,2016-01-15,put,2.97,2.93,2.99,0.39,15.12%,584,12887,59.18%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00190500,190.5,2016-01-22,call,1.86,1.78,1.78,-0.22,-10.58%,430,2905,11.48%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00190500,190.5,2016-01-22,put,4.0,4.31,4.39,0.33,8.99%,408,6085,39.78%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00191000,191.0,2016-01-15,call,0.59,0.59,0.58,-0.2,-25.32%,10249,13746,7.52%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00191000,191.0,2016-01-15,put,3.3,3.25,3.3,0.25,8.20%,2533,68370,60.47%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00191000,191.0,2016-01-22,call,1.59,1.58,1.6,-0.25,-13.59%,5893,5184,12.28%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00191000,191.0,2016-01-22,put,4.25,4.26,4.33,0.5,13.33%,743,10289,37.21%,SPY,False,SPY,191.22,2016-01-14
SPY160129C00191000,191.0,2016-01-29,call,2.17,2.31,2.33,-0.45,-17.18%,434,2683,13.73%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00191000,191.0,2016-01-29,put,5.3,5.34,5.42,0.72,15.72%,295,23726,34.80%,SPY,False,SPY,191.22,2016-01-14
SPY160205C00191000,191.0,2016-02-05,call,2.75,2.73,2.78,-0.4,-12.70%,116,697,13.89%,SPY,False,SPY,191.22,2016-01-14
SPY160205P00191000,191.0,2016-02-05,put,5.09,5.86,5.99,-0.01,-0.20%,15,700,31.93%,SPY,False,SPY,191.22,2016-01-14
SPY160212C00191000,191.0,2016-02-12,call,3.38,3.3,3.37,-0.2,-5.59%,12,591,14.78%,SPY,False,SPY,191.22,2016-01-14
SPY160212P00191000,191.0,2016-02-12,put,6.08,6.15,6.26,0.26,4.47%,33,209,29.26%,SPY,False,SPY,191.22,2016-01-14
SPY160219C00191000,191.0,2016-02-19,call,3.76,3.76,3.81,-0.33,-8.07%,1327,12152,15.21%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00191000,191.0,2016-02-19,put,6.39,6.36,6.4,0.33,5.45%,553,60636,26.84%,SPY,False,SPY,191.22,2016-01-14
SPY160226C00191000,191.0,2016-02-26,call,4.35,4.05,4.12,0.0,0.00%,152,1143,15.34%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00191000,191.0,2016-02-26,put,6.46,6.94,7.07,-0.09,-1.37%,47,207,26.95%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00191000,191.0,2016-03-18,call,4.98,4.95,4.99,-0.52,-9.45%,106,4447,15.28%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00191000,191.0,2016-03-18,put,8.34,8.47,8.53,0.41,5.17%,369,10042,26.76%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00191000,191.0,2016-03-31,call,5.45,5.45,5.5,-2.71,-33.21%,11,35,15.42%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00191000,191.0,2016-03-31,put,8.69,8.88,9.01,0.29,3.45%,171,997,25.78%,SPY,False,SPY,191.22,2016-01-14
SPY160415C00191000,191.0,2016-04-15,call,6.1,6.07,6.16,-0.52,-7.85%,34,367,15.88%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00191000,191.0,2016-04-15,put,9.45,9.64,9.76,0.15,1.61%,27,2028,25.52%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00191000,191.0,2016-06-17,call,8.49,8.01,8.12,0.0,0.00%,105,1244,16.12%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00191000,191.0,2016-06-17,put,11.91,12.12,12.31,0.13,1.10%,1,4545,24.91%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00191000,191.0,2016-06-30,call,19.47,8.33,8.45,0.0,0.00%,20,85,16.07%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00191000,191.0,2016-06-30,put,12.02,12.57,12.77,0.0,0.00%,23,252,24.87%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00191000,191.0,2016-09-16,call,10.85,10.14,10.28,0.0,0.00%,20,1668,16.22%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00191000,191.0,2016-09-16,put,13.58,14.82,14.97,0.0,0.00%,6,1117,24.09%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00191000,191.0,2016-12-16,call,15.0,11.89,12.05,0.0,0.00%,15,257,16.35%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00191000,191.0,2016-12-16,put,17.07,17.09,17.35,2.47,16.92%,1,114,23.80%,SPY,False,SPY,191.22,2016-01-14
SPY170120C00191000,191.0,2017-01-20,call,12.49,12.6,12.78,-0.41,-3.18%,48,482,16.52%,SPY,False,SPY,191.22,2016-01-14
SPY170120P00191000,191.0,2017-01-20,put,17.9,17.79,18.02,1.12,6.67%,12,2680,23.53%,SPY,False,SPY,191.22,2016-01-14
SPY180119C00191000,191.0,2018-01-19,call,26.97,17.67,18.12,0.0,0.00%,1,1,16.67%,SPY,False,SPY,191.22,2016-01-14
SPY180119P00191000,191.0,2018-01-19,put,24.0,24.87,25.31,0.0,0.00%,1,32,23.58%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00191500,191.5,2016-01-15,call,0.5,0.49,0.51,-0.13,-20.63%,2521,14735,10.84%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00191500,191.5,2016-01-15,put,3.84,3.79,3.87,0.72,23.08%,4640,14915,65.82%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00191500,191.5,2016-01-22,call,1.41,1.44,1.47,-0.19,-11.88%,224,3623,13.28%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00191500,191.5,2016-01-22,put,4.52,4.46,4.52,0.53,13.28%,128,3508,36.66%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00192000,192.0,2016-01-15,call,0.35,0.35,0.36,-0.19,-35.19%,2291,33883,11.62%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00192000,192.0,2016-01-15,put,4.14,4.07,4.17,0.54,15.00%,1634,48075,66.26%,SPY,False,SPY,191.22,2016-01-14
SPY160122C00192000,192.0,2016-01-22,call,1.25,1.25,1.27,-0.2,-13.79%,1674,6456,13.48%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00192000,192.0,2016-01-22,put,4.77,4.78,4.85,0.26,5.76%,1176,9017,37.21%,SPY,False,SPY,191.22,2016-01-14
SPY160129C00192000,192.0,2016-01-29,call,1.94,1.92,1.96,-0.16,-7.62%,731,4361,14.41%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00192000,192.0,2016-01-29,put,5.55,5.53,5.69,0.55,11.00%,4660,8431,33.23%,SPY,False,SPY,191.22,2016-01-14
SPY160205C00192000,192.0,2016-02-05,call,2.49,2.43,2.47,-0.19,-7.09%,132,983,14.77%,SPY,False,SPY,191.22,2016-01-14
SPY160205P00192000,192.0,2016-02-05,put,5.53,6.23,6.35,0.0,0.00%,775,1794,31.08%,SPY,False,SPY,191.22,2016-01-14
SPY160212C00192000,192.0,2016-02-12,call,2.81,2.81,2.86,-0.67,-19.25%,15,282,14.65%,SPY,False,SPY,191.22,2016-01-14
SPY160212P00192000,192.0,2016-02-12,put,6.85,6.68,6.87,0.67,10.84%,3,5870,29.66%,SPY,False,SPY,191.22,2016-01-14
SPY160219C00192000,192.0,2016-02-19,call,3.24,3.32,3.35,-0.21,-6.09%,3470,16060,15.29%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00192000,192.0,2016-02-19,put,6.97,7.08,7.12,0.41,6.25%,2887,41338,27.66%,SPY,False,SPY,191.22,2016-01-14
SPY160226C00192000,192.0,2016-02-26,call,3.96,3.76,3.83,0.03,0.76%,7,210,16.03%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00192000,192.0,2016-02-26,put,7.41,7.41,7.52,1.42,23.71%,39,1837,26.66%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00192000,192.0,2016-03-18,call,4.48,4.52,4.5,-0.32,-6.67%,596,6952,15.24%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00192000,192.0,2016-03-18,put,8.98,8.87,8.94,0.46,5.40%,44,49471,26.39%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00192000,192.0,2016-03-31,call,5.01,4.85,4.94,-0.54,-9.73%,66,285,15.18%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00192000,192.0,2016-03-31,put,9.84,9.49,9.61,0.95,10.69%,32,24910,25.97%,SPY,False,SPY,191.22,2016-01-14
SPY160415C00192000,192.0,2016-04-15,call,6.11,5.48,5.56,0.2,3.38%,10,1648,15.55%,SPY,False,SPY,191.22,2016-01-14
