Symbol,Strike,Expiry,Type,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
SPY160318P00151000,151.0,2016-03-18,put,0.54,0.0,0.0,0.0,0.00%,184,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00151000,151.0,2016-03-31,call,52.33,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00151000,151.0,2016-03-31,put,0.88,0.0,0.0,0.0,0.00%,100,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00151000,151.0,2016-04-15,put,1.03,0.0,0.0,0.0,0.00%,13,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00151000,151.0,2016-06-17,call,54.77,0.0,0.0,0.0,0.00%,72,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00151000,151.0,2016-06-17,put,2.41,0.0,0.0,0.0,0.00%,100,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00151000,151.0,2016-06-30,call,43.73,0.0,0.0,0.0,0.00%,11,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00152000,152.0,2016-01-15,call,40.8,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00152000,152.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,481,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00152000,152.0,2016-02-19,put,0.2,0.0,0.0,0.0,0.00%,13,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00152000,152.0,2016-03-18,call,51.2,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00152000,152.0,2016-03-18,put,0.59,0.0,0.0,0.0,0.00%,358,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00152000,152.0,2016-03-31,call,44.8,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00152000,152.0,2016-03-31,put,0.55,0.0,0.0,0.0,0.00%,5,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00152000,152.0,2016-04-15,put,1.08,0.0,0.0,0.0,0.00%,45,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00152000,152.0,2016-06-17,call,49.71,0.0,0.0,0.0,0.00%,50,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00152000,152.0,2016-06-17,put,2.05,0.0,0.0,0.0,0.00%,1,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00152000,152.0,2016-06-30,call,48.49,0.0,0.0,0.0,0.00%,40,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00152000,152.0,2016-06-30,put,1.48,0.0,0.0,0.0,0.00%,15,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00153000,153.0,2016-01-15,call,39.85,0.0,0.0,0.0,0.00%,121,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00153000,153.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,584,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00153000,153.0,2016-02-19,call,53.85,0.0,0.0,0.0,0.00%,5,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00153000,153.0,2016-02-19,put,0.22,0.0,0.0,0.0,0.00%,236,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00153000,153.0,2016-03-18,call,54.04,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00153000,153.0,2016-03-18,put,0.54,0.0,0.0,0.0,0.00%,1533,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00153000,153.0,2016-03-31,call,50.38,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00153000,153.0,2016-03-31,put,0.71,0.0,0.0,0.0,0.00%,3,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00153000,153.0,2016-04-15,put,0.99,0.0,0.0,0.0,0.00%,39,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00153000,153.0,2016-06-17,call,37.76,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00153000,153.0,2016-06-17,put,2.02,0.0,0.0,0.0,0.00%,9,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00153000,153.0,2016-06-30,call,45.21,0.0,0.0,0.0,0.00%,20,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00153000,153.0,2016-06-30,put,2.61,0.0,0.0,0.0,0.00%,8,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00154000,154.0,2016-01-15,call,38.91,0.0,0.0,0.0,0.00%,53,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00154000,154.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,1265,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00154000,154.0,2016-02-19,put,0.23,0.0,0.0,0.0,0.00%,370,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00154000,154.0,2016-03-18,call,49.61,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00154000,154.0,2016-03-18,put,0.64,0.0,0.0,0.0,0.00%,84,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00154000,154.0,2016-03-31,put,0.41,0.0,0.0,0.0,0.00%,350,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00154000,154.0,2016-04-15,put,1.16,0.0,0.0,0.0,0.00%,127,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00154000,154.0,2016-06-17,call,45.82,0.0,0.0,0.0,0.00%,183,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00154000,154.0,2016-06-17,put,2.25,0.0,0.0,0.0,0.00%,50,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00154000,154.0,2016-06-30,call,46.35,0.0,0.0,0.0,0.00%,332,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00154000,154.0,2016-06-30,put,2.76,0.0,0.0,0.0,0.00%,75,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00155000,155.0,2016-01-15,call,33.76,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00155000,155.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,22,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160122P00155000,155.0,2016-01-22,put,0.03,0.0,0.0,0.0,0.00%,630,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160129P00155000,155.0,2016-01-29,put,0.06,0.0,0.0,0.0,0.00%,63,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160212P00155000,155.0,2016-02-12,put,0.25,0.0,0.0,0.0,0.00%,58,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00155000,155.0,2016-02-19,put,0.29,0.0,0.0,0.0,0.00%,242,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160226P00155000,155.0,2016-02-26,put,0.35,0.0,0.0,0.0,0.00%,118,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00155000,155.0,2016-03-18,call,55.07,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00155000,155.0,2016-03-18,put,0.7,0.0,0.0,0.0,0.00%,1094,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00155000,155.0,2016-03-31,call,38.77,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00155000,155.0,2016-03-31,put,0.85,0.0,0.0,0.0,0.00%,40,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00155000,155.0,2016-04-15,put,1.16,0.0,0.0,0.0,0.00%,286,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00155000,155.0,2016-06-17,call,47.54,0.0,0.0,0.0,0.00%,100,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00155000,155.0,2016-06-17,put,2.23,0.0,0.0,0.0,0.00%,105,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00155000,155.0,2016-06-30,call,41.27,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00155000,155.0,2016-06-30,put,2.54,0.0,0.0,0.0,0.00%,1509,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160916C00155000,155.0,2016-09-16,call,48.24,0.0,0.0,0.0,0.00%,117,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00155000,155.0,2016-09-16,put,4.02,0.0,0.0,0.0,0.00%,5,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160930C00155000,155.0,2016-09-30,call,46.07,0.0,0.0,0.0,0.00%,21,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160930P00155000,155.0,2016-09-30,put,4.05,0.0,0.0,0.0,0.00%,8,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00155000,155.0,2016-12-16,call,46.38,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00155000,155.0,2016-12-16,put,5.27,0.0,0.0,0.0,0.00%,58,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY161230C00155000,155.0,2016-12-30,call,42.36,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161230P00155000,155.0,2016-12-30,put,5.22,0.0,0.0,0.0,0.00%,44,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00155000,155.0,2017-01-20,call,40.53,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00155000,155.0,2017-01-20,put,5.74,0.0,0.0,0.0,0.00%,595,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY170317C00155000,155.0,2017-03-17,call,54.12,0.0,0.0,0.0,0.00%,15,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00155000,155.0,2017-03-17,put,6.5,0.0,0.0,0.0,0.00%,13,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY170616C00155000,155.0,2017-06-16,call,55.54,0.0,0.0,0.0,0.00%,79,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00155000,155.0,2017-06-16,put,8.03,0.0,0.0,0.0,0.00%,101,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY170915C00155000,155.0,2017-09-15,call,54.19,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170915P00155000,155.0,2017-09-15,put,9.4,0.0,0.0,0.0,0.00%,5,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY171215C00155000,155.0,2017-12-15,call,43.67,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00155000,155.0,2017-12-15,put,10.17,0.0,0.0,0.0,0.00%,18,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY180119C00155000,155.0,2018-01-19,call,49.9,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00155000,155.0,2018-01-19,put,11.06,0.0,0.0,0.0,0.00%,2,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY181221C00155000,155.0,2018-12-21,call,46.75,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00155000,155.0,2018-12-21,put,14.78,0.0,0.0,0.0,0.00%,2,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00156000,156.0,2016-01-15,call,49.8,0.0,0.0,0.0,0.00%,250,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00156000,156.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,917,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00156000,156.0,2016-02-19,put,0.26,0.0,0.0,0.0,0.00%,21,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00156000,156.0,2016-03-18,call,39.28,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00156000,156.0,2016-03-18,put,0.74,0.0,0.0,0.0,0.00%,297,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00156000,156.0,2016-03-31,call,40.14,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00156000,156.0,2016-03-31,put,1.23,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00156000,156.0,2016-04-15,put,1.21,0.0,0.0,0.0,0.00%,55,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00156000,156.0,2016-06-17,call,47.11,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00156000,156.0,2016-06-17,put,2.15,0.0,0.0,0.0,0.00%,28,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00156000,156.0,2016-06-30,call,45.88,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00156000,156.0,2016-06-30,put,2.61,0.0,0.0,0.0,0.00%,120,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00157000,157.0,2016-01-15,call,32.26,0.0,0.0,0.0,0.00%,64,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00157000,157.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,2,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00157000,157.0,2016-02-19,call,34.97,0.0,0.0,0.0,0.00%,38,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00157000,157.0,2016-02-19,put,0.28,0.0,0.0,0.0,0.00%,156,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00157000,157.0,2016-03-18,call,37.75,0.0,0.0,0.0,0.00%,12,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00157000,157.0,2016-03-18,put,0.81,0.0,0.0,0.0,0.00%,162,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00157000,157.0,2016-03-31,put,1.07,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00157000,157.0,2016-04-15,put,1.24,0.0,0.0,0.0,0.00%,134,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00157000,157.0,2016-06-17,call,51.93,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00157000,157.0,2016-06-17,put,2.38,0.0,0.0,0.0,0.00%,3,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00157000,157.0,2016-06-30,call,44.86,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00157000,157.0,2016-06-30,put,2.61,0.0,0.0,0.0,0.00%,289,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00158000,158.0,2016-01-15,call,47.8,0.0,0.0,0.0,0.00%,350,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00158000,158.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,3,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00158000,158.0,2016-02-19,put,0.29,0.0,0.0,0.0,0.00%,62,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00158000,158.0,2016-03-18,put,0.87,0.0,0.0,0.0,0.00%,297,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00158000,158.0,2016-03-31,call,45.48,0.0,0.0,0.0,0.00%,99,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00158000,158.0,2016-03-31,put,1.14,0.0,0.0,0.0,0.00%,6,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00158000,158.0,2016-04-15,put,1.43,0.0,0.0,0.0,0.00%,172,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00158000,158.0,2016-06-17,call,37.54,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00158000,158.0,2016-06-17,put,2.68,0.0,0.0,0.0,0.00%,30,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00158000,158.0,2016-06-30,call,44.07,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00158000,158.0,2016-06-30,put,1.81,0.0,0.0,0.0,0.00%,2,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00159000,159.0,2016-01-15,call,33.36,0.0,0.0,0.0,0.00%,66,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00159000,159.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,52,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00159000,159.0,2016-02-19,put,0.41,0.0,0.0,0.0,0.00%,12,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00159000,159.0,2016-03-18,call,39.57,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00159000,159.0,2016-03-18,put,0.9,0.0,0.0,0.0,0.00%,449,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00159000,159.0,2016-03-31,call,36.58,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00159000,159.0,2016-03-31,put,1.04,0.0,0.0,0.0,0.00%,19,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00159000,159.0,2016-04-15,put,1.43,0.0,0.0,0.0,0.00%,127,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00159000,159.0,2016-06-17,call,37.38,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00159000,159.0,2016-06-17,put,3.17,0.0,0.0,0.0,0.00%,28,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00159000,159.0,2016-06-30,call,44.01,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00159000,159.0,2016-06-30,put,2.75,0.0,0.0,0.0,0.00%,235,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00160000,160.0,2016-01-15,call,29.25,0.0,0.0,0.0,0.00%,7,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00160000,160.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,44,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160122P00160000,160.0,2016-01-22,put,0.03,0.0,0.0,0.0,0.00%,396,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160129P00160000,160.0,2016-01-29,put,0.09,0.0,0.0,0.0,0.00%,36,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160205P00160000,160.0,2016-02-05,put,0.16,0.0,0.0,0.0,0.00%,53,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160212P00160000,160.0,2016-02-12,put,0.27,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00160000,160.0,2016-02-19,call,32.5,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00160000,160.0,2016-02-19,put,0.33,0.0,0.0,0.0,0.00%,2339,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160226P00160000,160.0,2016-02-26,put,0.45,0.0,0.0,0.0,0.00%,4,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00160000,160.0,2016-03-18,call,31.0,0.0,0.0,0.0,0.00%,20,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00160000,160.0,2016-03-18,put,0.9,0.0,0.0,0.0,0.00%,10613,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00160000,160.0,2016-03-31,call,32.12,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00160000,160.0,2016-03-31,put,1.18,0.0,0.0,0.0,0.00%,2613,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160415C00160000,160.0,2016-04-15,call,32.25,0.0,0.0,0.0,0.00%,70,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00160000,160.0,2016-04-15,put,1.47,0.0,0.0,0.0,0.00%,448,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00160000,160.0,2016-06-17,call,35.35,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00160000,160.0,2016-06-17,put,2.93,0.0,0.0,0.0,0.00%,248,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00160000,160.0,2016-06-30,call,35.87,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00160000,160.0,2016-06-30,put,3.14,0.0,0.0,0.0,0.00%,96,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160916C00160000,160.0,2016-09-16,call,32.9,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00160000,160.0,2016-09-16,put,4.63,0.0,0.0,0.0,0.00%,1181,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160930C00160000,160.0,2016-09-30,call,47.64,0.0,0.0,0.0,0.00%,289,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160930P00160000,160.0,2016-09-30,put,4.66,0.0,0.0,0.0,0.00%,11,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00160000,160.0,2016-12-16,call,34.05,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00160000,160.0,2016-12-16,put,6.2,0.0,0.0,0.0,0.00%,242,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY161230C00160000,160.0,2016-12-30,call,43.06,0.0,0.0,0.0,0.00%,49,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161230P00160000,160.0,2016-12-30,put,6.54,0.0,0.0,0.0,0.00%,61,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00160000,160.0,2017-01-20,call,36.1,0.0,0.0,0.0,0.00%,13,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00160000,160.0,2017-01-20,put,6.69,0.0,0.0,0.0,0.00%,705,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY170317C00160000,160.0,2017-03-17,call,35.8,0.0,0.0,0.0,0.00%,3,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00160000,160.0,2017-03-17,put,7.75,0.0,0.0,0.0,0.00%,11,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY170616C00160000,160.0,2017-06-16,call,37.4,0.0,0.0,0.0,0.00%,13,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00160000,160.0,2017-06-16,put,9.1,0.0,0.0,0.0,0.00%,50,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY170915C00160000,160.0,2017-09-15,call,38.0,0.0,0.0,0.0,0.00%,24,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170915P00160000,160.0,2017-09-15,put,10.2,0.0,0.0,0.0,0.00%,5,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY171215C00160000,160.0,2017-12-15,call,39.35,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00160000,160.0,2017-12-15,put,12.57,0.0,0.0,0.0,0.00%,1,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY180119C00160000,160.0,2018-01-19,call,40.1,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00160000,160.0,2018-01-19,put,12.73,0.0,0.0,0.0,0.00%,2,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY181221C00160000,160.0,2018-12-21,call,42.34,0.0,0.0,0.0,0.00%,71,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00160000,160.0,2018-12-21,put,16.17,0.0,0.0,0.0,0.00%,139,0,3.13%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00161000,161.0,2016-01-15,call,44.8,0.0,0.0,0.0,0.00%,100,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00161000,161.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,4,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160122P00161000,161.0,2016-01-22,put,0.04,0.0,0.0,0.0,0.00%,943,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00161000,161.0,2016-02-19,put,0.44,0.0,0.0,0.0,0.00%,126,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00161000,161.0,2016-03-18,put,0.99,0.0,0.0,0.0,0.00%,822,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00161000,161.0,2016-03-31,put,1.35,0.0,0.0,0.0,0.00%,15,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160415P00161000,161.0,2016-04-15,put,1.56,0.0,0.0,0.0,0.00%,118,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00161000,161.0,2016-06-17,call,45.73,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00161000,161.0,2016-06-17,put,3.07,0.0,0.0,0.0,0.00%,16,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160630C00161000,161.0,2016-06-30,call,42.6,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160630P00161000,161.0,2016-06-30,put,3.82,0.0,0.0,0.0,0.00%,22,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00162000,162.0,2016-01-15,call,43.8,0.0,0.0,0.0,0.00%,100,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00162000,162.0,2016-01-15,put,0.02,0.0,0.0,0.0,0.00%,102,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00162000,162.0,2016-02-19,put,0.42,0.0,0.0,0.0,0.00%,37,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160318C00162000,162.0,2016-03-18,call,31.59,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00162000,162.0,2016-03-18,put,1.05,0.0,0.0,0.0,0.00%,219,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160331C00162000,162.0,2016-03-31,call,41.3,0.0,0.0,0.0,0.00%,79,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160331P00162000,162.0,2016-03-31,put,0.98,0.0,0.0,0.0,0.00%,200,0,6.25%,SPY,False,SPY,191.93,2016-01-15
