Symbol,Strike,Expiry,Type,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
SPY160415P00195000,195.0,2016-04-15,put,7.93,7.99,8.07,-0.47,-5.60%,25,8244,19.20%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00195000,195.0,2016-06-17,call,8.91,8.82,8.89,0.78,9.59%,6,7343,18.45%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00195000,195.0,2016-06-17,put,11.98,10.6,10.7,0.0,0.00%,88,39674,20.04%,SPY,False,SPY,193.94,2016-01-13
SPY160630C00195000,195.0,2016-06-30,call,8.0,9.14,9.23,0.0,0.00%,6,226,18.39%,SPY,False,SPY,193.94,2016-01-13
SPY160630P00195000,195.0,2016-06-30,put,10.85,11.06,11.14,-1.11,-9.28%,2,4126,20.08%,SPY,False,SPY,193.94,2016-01-13
SPY160916C00195000,195.0,2016-09-16,call,10.37,11.0,11.12,0.0,0.00%,160,2267,18.14%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00195000,195.0,2016-09-16,put,14.09,13.39,13.53,0.0,0.00%,236,5128,20.42%,SPY,False,SPY,193.94,2016-01-13
SPY160930C00195000,195.0,2016-09-30,call,10.88,11.24,11.37,0.0,0.00%,5,591,18.01%,SPY,False,SPY,193.94,2016-01-13
SPY160930P00195000,195.0,2016-09-30,put,14.9,13.49,13.66,0.0,0.00%,8,173,20.08%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00195000,195.0,2016-12-16,call,11.42,12.57,12.73,0.0,0.00%,10,14605,17.64%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00195000,195.0,2016-12-16,put,16.18,15.67,15.84,0.0,0.00%,110,20478,20.60%,SPY,False,SPY,193.94,2016-01-13
SPY161230C00195000,195.0,2016-12-30,call,11.67,12.97,13.11,0.0,0.00%,13,16,17.79%,SPY,False,SPY,193.94,2016-01-13
SPY161230P00195000,195.0,2016-12-30,put,16.05,15.76,15.97,0.0,0.00%,1,2119,20.36%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00195000,195.0,2017-01-20,call,13.5,13.34,13.46,0.75,5.88%,102,1565,17.71%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00195000,195.0,2017-01-20,put,16.3,16.28,16.47,-0.4,-2.40%,11,14496,20.44%,SPY,False,SPY,193.94,2016-01-13
SPY170317C00195000,195.0,2017-03-17,call,14.33,14.45,14.51,0.89,6.62%,12,205,17.77%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00195000,195.0,2017-03-17,put,18.01,17.66,17.88,0.0,0.00%,31,3510,20.75%,SPY,False,SPY,193.94,2016-01-13
SPY170616C00195000,195.0,2017-06-16,call,15.93,15.92,16.1,0.35,2.25%,4,381,17.87%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00195000,195.0,2017-06-16,put,20.01,19.64,19.91,0.0,0.00%,3,4582,21.04%,SPY,False,SPY,193.94,2016-01-13
SPY170915C00195000,195.0,2017-09-15,call,16.32,17.25,17.49,0.0,0.00%,2,1128,17.89%,SPY,False,SPY,193.94,2016-01-13
SPY170915P00195000,195.0,2017-09-15,put,22.95,21.43,21.71,0.0,0.00%,5,4065,21.22%,SPY,False,SPY,193.94,2016-01-13
SPY171215C00195000,195.0,2017-12-15,call,18.23,18.14,18.88,0.0,0.00%,42,2397,17.98%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00195000,195.0,2017-12-15,put,23.72,22.82,23.61,0.0,0.00%,1,1208,21.60%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00195000,195.0,2018-01-19,call,18.35,18.57,19.31,0.0,0.00%,2,111,17.95%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00195000,195.0,2018-01-19,put,24.5,23.28,24.15,0.0,0.00%,3,2139,21.56%,SPY,False,SPY,193.94,2016-01-13
SPY181221C00195000,195.0,2018-12-21,call,22.55,22.79,23.95,0.0,0.00%,18,88,18.39%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00195000,195.0,2018-12-21,put,30.07,28.25,29.61,0.0,0.00%,21,541,22.05%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00195500,195.5,2016-01-15,call,0.9,0.92,0.94,0.26,40.62%,1483,10543,22.83%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00195500,195.5,2016-01-15,put,2.19,2.17,2.21,-1.01,-31.56%,551,7551,17.97%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00195500,195.5,2016-01-22,call,1.88,1.88,1.89,0.38,25.33%,211,32048,20.19%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00195500,195.5,2016-01-22,put,3.04,3.1,3.14,-0.33,-9.79%,57,2874,17.70%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00195500,195.5,2016-01-29,call,2.6,2.55,2.59,0.31,13.54%,142,3292,19.80%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00195500,195.5,2016-01-29,put,4.49,3.76,3.81,0.0,0.00%,282,4615,17.62%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00195500,195.5,2016-02-05,call,2.55,3.24,3.29,0.0,0.00%,107,472,20.26%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00195500,195.5,2016-02-05,put,4.99,4.3,4.37,0.0,0.00%,11,229,17.66%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00195500,195.5,2016-02-12,call,3.69,3.7,3.77,1.01,37.69%,3,146,19.93%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00195500,195.5,2016-02-12,put,6.42,4.73,4.84,0.0,0.00%,19,618,17.70%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00195500,195.5,2016-02-26,call,4.46,4.48,4.56,1.1,32.74%,4,28,19.46%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00195500,195.5,2016-02-26,put,6.62,5.49,5.59,0.0,0.00%,10,30,17.48%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00196000,196.0,2016-01-15,call,0.69,0.7,0.72,0.17,32.69%,3472,21098,21.88%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00196000,196.0,2016-01-15,put,2.49,2.43,2.46,-1.02,-29.06%,7256,60995,15.99%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00196000,196.0,2016-01-22,call,1.63,1.61,1.62,0.36,28.35%,991,6044,19.56%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00196000,196.0,2016-01-22,put,3.2,3.33,3.37,-0.43,-11.85%,151,7768,16.99%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00196000,196.0,2016-01-29,call,2.33,2.3,2.32,0.16,7.37%,641,3993,19.39%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00196000,196.0,2016-01-29,put,4.04,3.99,4.08,-0.66,-14.04%,44,28176,17.42%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00196000,196.0,2016-02-05,call,2.97,2.95,3.01,0.23,8.39%,15,809,19.90%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00196000,196.0,2016-02-05,put,4.61,4.56,4.64,-0.96,-17.24%,77,761,17.54%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00196000,196.0,2016-02-12,call,3.4,3.45,3.52,0.45,15.25%,2,153,19.76%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00196000,196.0,2016-02-12,put,4.86,4.8,4.89,-0.82,-14.44%,1,298,16.61%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00196000,196.0,2016-02-19,call,3.71,3.78,3.8,0.55,17.41%,961,26278,19.06%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00196000,196.0,2016-02-19,put,5.41,5.37,5.4,-0.3,-5.25%,971,26252,16.99%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00196000,196.0,2016-02-26,call,4.12,4.05,4.11,0.17,4.30%,6,394,18.59%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00196000,196.0,2016-02-26,put,5.65,5.73,5.82,-1.1,-16.30%,10,64,17.26%,SPY,False,SPY,193.94,2016-01-13
SPY160318C00196000,196.0,2016-03-18,call,5.05,5.0,5.04,0.44,9.54%,76,15210,18.18%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00196000,196.0,2016-03-18,put,7.0,7.27,7.32,-0.82,-10.49%,20,11340,18.87%,SPY,False,SPY,193.94,2016-01-13
SPY160331C00196000,196.0,2016-03-31,call,4.64,5.51,5.59,0.0,0.00%,5,1036,18.09%,SPY,False,SPY,193.94,2016-01-13
SPY160331P00196000,196.0,2016-03-31,put,9.25,7.62,7.75,0.0,0.00%,25,1163,18.51%,SPY,False,SPY,193.94,2016-01-13
SPY160415C00196000,196.0,2016-04-15,call,5.7,6.13,6.23,0.0,0.00%,611,745,18.21%,SPY,False,SPY,193.94,2016-01-13
SPY160415P00196000,196.0,2016-04-15,put,8.4,8.17,8.27,-0.44,-4.98%,2,1792,18.31%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00196000,196.0,2016-06-17,call,6.96,8.1,8.2,0.0,0.00%,11,2278,17.98%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00196000,196.0,2016-06-17,put,12.19,10.88,11.01,0.0,0.00%,28,5360,19.57%,SPY,False,SPY,193.94,2016-01-13
SPY160630C00196000,196.0,2016-06-30,call,7.98,8.56,8.65,0.0,0.00%,3,114,18.15%,SPY,False,SPY,193.94,2016-01-13
SPY160630P00196000,196.0,2016-06-30,put,12.26,11.43,11.52,0.0,0.00%,12,699,19.75%,SPY,False,SPY,193.94,2016-01-13
SPY160916C00196000,196.0,2016-09-16,call,9.96,10.43,10.54,0.0,0.00%,50,219,17.94%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00196000,196.0,2016-09-16,put,14.49,13.52,13.68,0.0,0.00%,933,18431,19.79%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00196000,196.0,2016-12-16,call,11.95,12.02,12.17,0.0,0.00%,4362,5111,17.49%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00196000,196.0,2016-12-16,put,15.75,16.18,16.35,0.0,0.00%,502,541,20.55%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00196000,196.0,2017-01-20,call,12.8,12.79,12.93,0.85,7.11%,5,865,17.61%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00196000,196.0,2017-01-20,put,18.96,16.73,16.95,0.0,0.00%,43,1880,20.34%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00196000,196.0,2018-01-19,call,24.89,17.88,18.78,0.0,0.00%,30,30,17.87%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00196000,196.0,2018-01-19,put,21.8,23.73,24.62,0.0,0.00%,2,27,21.47%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00196500,196.5,2016-01-15,call,0.66,0.57,0.58,0.27,69.23%,630,40700,21.78%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00196500,196.5,2016-01-15,put,2.55,2.62,2.73,-0.95,-27.14%,82,6985,12.99%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00196500,196.5,2016-01-22,call,1.37,1.36,1.38,0.04,3.01%,201,7924,19.01%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00196500,196.5,2016-01-22,put,3.52,3.55,3.63,-0.68,-16.19%,10,6691,16.36%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00196500,196.5,2016-01-29,call,2.21,2.21,2.23,0.21,10.50%,11,1162,20.01%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00196500,196.5,2016-01-29,put,4.77,4.32,4.4,0.0,0.00%,139,1749,17.44%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00196500,196.5,2016-02-05,call,2.64,2.6,2.63,0.18,7.32%,11,260,18.95%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00196500,196.5,2016-02-05,put,5.28,4.66,4.75,0.0,0.00%,11,539,16.50%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00196500,196.5,2016-02-12,call,2.21,3.19,3.25,0.0,0.00%,14,259,19.46%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00196500,196.5,2016-02-12,put,5.16,4.89,5.0,-1.79,-25.76%,1,68,15.73%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00196500,196.5,2016-02-26,call,3.5,3.94,4.02,0.0,0.00%,38,102,19.03%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00196500,196.5,2016-02-26,put,6.82,5.94,6.05,0.0,0.00%,20,0,17.02%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00197000,197.0,2016-01-15,call,0.44,0.41,0.42,0.14,46.67%,939,49195,20.90%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00197000,197.0,2016-01-15,put,2.98,2.92,3.1,-1.06,-26.24%,104,59984,9.38%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00197000,197.0,2016-01-22,call,1.21,1.22,1.23,0.24,24.74%,538,11605,19.09%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00197000,197.0,2016-01-22,put,3.92,3.86,3.96,-0.55,-12.30%,6,5247,16.14%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00197000,197.0,2016-01-29,call,1.86,1.85,1.88,0.33,21.57%,41,2423,18.93%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00197000,197.0,2016-01-29,put,4.33,4.5,4.6,-0.93,-17.68%,120,7143,16.60%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00197000,197.0,2016-02-05,call,2.4,2.37,2.42,0.18,8.11%,6,13267,18.83%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00197000,197.0,2016-02-05,put,6.73,5.05,5.13,0.0,0.00%,6,619,16.82%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00197000,197.0,2016-02-12,call,2.24,2.93,2.99,0.0,0.00%,21,489,19.16%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00197000,197.0,2016-02-12,put,7.38,5.49,5.58,0.0,0.00%,11,638,16.96%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00197000,197.0,2016-02-19,call,3.25,3.18,3.2,0.4,14.04%,319,17703,18.24%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00197000,197.0,2016-02-19,put,5.85,5.86,5.93,-0.59,-9.16%,382,44460,16.68%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00197000,197.0,2016-02-26,call,3.62,3.7,3.77,0.31,9.37%,5,78,18.85%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00197000,197.0,2016-02-26,put,6.33,6.2,6.3,0.1,1.61%,1,89,16.82%,SPY,False,SPY,193.94,2016-01-13
SPY160318C00197000,197.0,2016-03-18,call,4.5,4.49,4.52,0.41,10.02%,175,10758,17.87%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00197000,197.0,2016-03-18,put,7.53,7.49,7.55,-0.73,-8.84%,31,18634,17.79%,SPY,False,SPY,193.94,2016-01-13
SPY160331C00197000,197.0,2016-03-31,call,5.0,4.98,5.06,0.0,0.00%,5,601,17.79%,SPY,False,SPY,193.94,2016-01-13
SPY160331P00197000,197.0,2016-03-31,put,8.87,8.1,8.21,0.0,0.00%,2,853,18.18%,SPY,False,SPY,193.94,2016-01-13
SPY160415C00197000,197.0,2016-04-15,call,5.62,5.43,5.5,0.62,12.40%,3,955,17.44%,SPY,False,SPY,193.94,2016-01-13
SPY160415P00197000,197.0,2016-04-15,put,8.7,8.65,8.74,-0.77,-8.13%,28,2199,18.04%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00197000,197.0,2016-06-17,call,7.1,7.7,7.78,0.0,0.00%,436,1955,18.00%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00197000,197.0,2016-06-17,put,11.43,11.49,11.6,-1.68,-12.81%,24,5680,19.62%,SPY,False,SPY,193.94,2016-01-13
SPY160630C00197000,197.0,2016-06-30,call,9.61,7.98,8.07,0.0,0.00%,85,98,17.87%,SPY,False,SPY,193.94,2016-01-13
SPY160630P00197000,197.0,2016-06-30,put,12.65,11.77,11.91,0.0,0.00%,2,871,19.42%,SPY,False,SPY,193.94,2016-01-13
SPY160916C00197000,197.0,2016-09-16,call,9.56,9.86,9.99,0.0,0.00%,45,1138,17.76%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00197000,197.0,2016-09-16,put,14.61,14.28,14.43,0.0,0.00%,14,1059,20.08%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00197000,197.0,2016-12-16,call,10.22,11.62,11.77,0.0,0.00%,3,528,17.54%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00197000,197.0,2016-12-16,put,13.61,16.64,16.82,0.0,0.00%,1,195,20.42%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00197000,197.0,2017-01-20,call,11.45,12.23,12.36,0.0,0.00%,120,619,17.44%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00197000,197.0,2017-01-20,put,17.16,17.08,17.26,-1.34,-7.24%,5,2376,20.02%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00197000,197.0,2018-01-19,call,16.8,17.51,18.25,0.0,0.00%,1,2,17.77%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00197000,197.0,2018-01-19,put,19.59,24.2,25.08,0.0,0.00%,7,26,21.37%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00197500,197.5,2016-01-15,call,0.33,0.33,0.34,0.11,50.00%,567,15374,21.14%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00197500,197.5,2016-01-15,put,3.37,3.51,3.61,-0.82,-19.57%,2,10913,11.33%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00197500,197.5,2016-01-22,call,1.04,1.04,1.05,0.09,9.47%,113,4626,18.78%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00197500,197.5,2016-01-22,put,4.78,4.14,4.26,0.0,0.00%,49,4498,15.43%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00197500,197.5,2016-01-29,call,1.77,1.73,1.75,0.19,12.03%,50,1208,19.17%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00197500,197.5,2016-01-29,put,5.02,4.79,4.9,0.0,0.00%,5,1236,16.31%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00197500,197.5,2016-02-05,call,2.21,2.24,2.29,0.22,11.06%,10,1186,19.08%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00197500,197.5,2016-02-05,put,6.63,5.32,5.43,0.0,0.00%,39,127,16.65%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00197500,197.5,2016-02-12,call,2.31,2.66,2.73,0.0,0.00%,19,177,18.81%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00197500,197.5,2016-02-12,put,5.63,5.72,5.83,-2.79,-33.14%,1,148,16.61%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00197500,197.5,2016-02-26,call,3.15,3.43,3.49,0.0,0.00%,57,63,18.52%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00197500,197.5,2016-02-26,put,8.57,6.17,6.31,0.0,0.00%,50,50,15.66%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00198000,198.0,2016-01-15,call,0.27,0.26,0.28,0.09,50.00%,1819,55875,21.53%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00198000,198.0,2016-01-15,put,3.98,3.91,4.02,-0.92,-18.78%,2166,78762,0.00%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00198000,198.0,2016-01-22,call,0.87,0.88,0.89,0.22,33.85%,1402,11549,18.48%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00198000,198.0,2016-01-22,put,4.26,4.34,4.48,-0.8,-15.81%,41,11377,13.53%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00198000,198.0,2016-01-29,call,1.45,1.46,1.48,0.15,11.54%,441,4525,18.38%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00198000,198.0,2016-01-29,put,5.2,5.15,5.27,-1.95,-27.27%,2,19343,16.38%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00198000,198.0,2016-02-05,call,1.95,1.93,1.97,0.16,8.94%,27,1677,18.24%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00198000,198.0,2016-02-05,put,5.6,5.27,5.38,-1.94,-25.73%,1000,2020,14.41%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00198000,198.0,2016-02-12,call,2.37,2.44,2.5,0.15,6.76%,2,841,18.56%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00198000,198.0,2016-02-12,put,6.47,6.04,6.14,0.0,0.00%,5,173,16.50%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00198000,198.0,2016-02-19,call,2.78,2.76,2.79,0.49,21.40%,934,24739,18.06%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00198000,198.0,2016-02-19,put,6.36,6.31,6.41,-0.87,-12.03%,311,91122,15.97%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00198000,198.0,2016-02-26,call,2.97,3.14,3.21,0.0,0.00%,77,284,18.15%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00198000,198.0,2016-02-26,put,7.8,6.42,6.56,0.0,0.00%,31,74,15.37%,SPY,False,SPY,193.94,2016-01-13
SPY160318C00198000,198.0,2016-03-18,call,4.01,3.96,3.99,0.51,14.57%,707,7655,17.43%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00198000,198.0,2016-03-18,put,8.16,7.99,8.05,-1.49,-15.44%,10,20956,17.44%,SPY,False,SPY,193.94,2016-01-13
SPY160331C00198000,198.0,2016-03-31,call,3.53,4.45,4.52,0.0,0.00%,24,1163,17.39%,SPY,False,SPY,193.94,2016-01-13
SPY160331P00198000,198.0,2016-03-31,put,10.3,8.55,8.7,0.0,0.00%,22,1308,17.87%,SPY,False,SPY,193.94,2016-01-13
SPY160415C00198000,198.0,2016-04-15,call,5.0,4.9,4.99,0.42,9.17%,101,2320,17.16%,SPY,False,SPY,193.94,2016-01-13
SPY160415P00198000,198.0,2016-04-15,put,9.96,9.21,9.33,0.0,0.00%,17,1088,18.02%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00198000,198.0,2016-06-17,call,6.36,7.13,7.22,0.0,0.00%,15,8954,17.72%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00198000,198.0,2016-06-17,put,13.3,11.92,12.05,0.0,0.00%,14,3452,19.36%,SPY,False,SPY,193.94,2016-01-13
SPY160630C00198000,198.0,2016-06-30,call,6.38,7.43,7.52,0.0,0.00%,205,544,17.62%,SPY,False,SPY,193.94,2016-01-13
SPY160630P00198000,198.0,2016-06-30,put,14.15,12.24,12.36,0.0,0.00%,1,665,19.18%,SPY,False,SPY,193.94,2016-01-13
SPY160916C00198000,198.0,2016-09-16,call,9.03,9.2,9.31,0.0,0.00%,5,1386,17.36%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00198000,198.0,2016-09-16,put,16.17,14.64,14.79,0.0,0.00%,2,7663,19.75%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00198000,198.0,2016-12-16,call,10.18,10.92,11.08,0.0,0.00%,2,758,17.19%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00198000,198.0,2016-12-16,put,18.13,16.89,17.09,0.0,0.00%,1,968,20.01%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00198000,198.0,2017-01-20,call,11.62,11.72,11.84,0.6,5.44%,4,561,17.32%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00198000,198.0,2017-01-20,put,17.64,17.54,17.73,-0.37,-2.05%,5,2238,19.88%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00198000,198.0,2018-01-19,put,22.81,24.67,25.56,0.0,0.00%,8,1287,21.27%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00198500,198.5,2016-01-15,call,0.18,0.16,0.17,0.04,28.57%,211,7025,20.12%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00198500,198.5,2016-01-15,put,4.22,4.25,4.44,-0.77,-15.43%,1,12728,0.00%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00198500,198.5,2016-01-22,call,0.7,0.73,0.74,0.16,29.63%,71,3371,18.13%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00198500,198.5,2016-01-22,put,5.42,4.83,4.96,0.0,0.00%,41,2638,14.31%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00198500,198.5,2016-01-29,call,1.42,1.38,1.44,0.32,29.09%,220,2236,19.09%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00198500,198.5,2016-01-29,put,7.4,5.41,5.52,0.0,0.00%,41,2163,15.50%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00198500,198.5,2016-02-05,call,1.59,1.79,1.83,0.0,0.00%,392,554,18.32%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00198500,198.5,2016-02-05,put,6.43,5.89,5.99,0.0,0.00%,1,207,15.86%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00198500,198.5,2016-02-12,call,2.21,2.25,2.31,0.34,18.18%,2,673,18.43%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00198500,198.5,2016-02-12,put,6.32,6.11,6.23,0.0,0.00%,2,232,15.25%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00198500,198.5,2016-02-26,call,2.9,2.83,2.89,0.19,7.01%,25,69,17.59%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00199000,199.0,2016-01-15,call,0.14,0.12,0.13,0.05,55.56%,264,36668,20.26%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00199000,199.0,2016-01-15,put,4.5,4.58,4.75,-1.0,-18.18%,42,85238,0.00%,SPY,False,SPY,193.94,2016-01-13
SPY160122C00199000,199.0,2016-01-22,call,0.58,0.58,0.59,0.1,20.83%,665,5729,17.58%,SPY,False,SPY,193.94,2016-01-13
SPY160122P00199000,199.0,2016-01-22,put,5.17,5.2,5.36,-0.76,-12.82%,21,2489,13.92%,SPY,False,SPY,193.94,2016-01-13
SPY160129C00199000,199.0,2016-01-29,call,1.12,1.1,1.13,0.26,30.23%,24,6632,17.81%,SPY,False,SPY,193.94,2016-01-13
SPY160129P00199000,199.0,2016-01-29,put,5.72,5.77,5.88,-0.53,-8.48%,1,11217,15.28%,SPY,False,SPY,193.94,2016-01-13
SPY160205C00199000,199.0,2016-02-05,call,1.57,1.64,1.67,0.09,6.08%,12,2235,18.25%,SPY,False,SPY,193.94,2016-01-13
SPY160205P00199000,199.0,2016-02-05,put,8.2,6.09,6.22,0.0,0.00%,9,5405,15.02%,SPY,False,SPY,193.94,2016-01-13
SPY160212C00199000,199.0,2016-02-12,call,1.9,1.9,1.95,0.23,13.77%,3,756,17.43%,SPY,False,SPY,193.94,2016-01-13
SPY160212P00199000,199.0,2016-02-12,put,6.9,6.41,6.53,0.0,0.00%,1,146,14.95%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00199000,199.0,2016-02-19,call,2.25,2.26,2.28,0.3,15.38%,584,14424,17.27%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00199000,199.0,2016-02-19,put,6.9,6.73,6.83,-0.92,-11.76%,93,35707,14.77%,SPY,False,SPY,193.94,2016-01-13
SPY160226C00199000,199.0,2016-02-26,call,2.65,2.57,2.62,0.17,6.85%,1,197,17.18%,SPY,False,SPY,193.94,2016-01-13
SPY160226P00199000,199.0,2016-02-26,put,8.34,7.3,7.42,0.0,0.00%,3,3,16.11%,SPY,False,SPY,193.94,2016-01-13
SPY160318C00199000,199.0,2016-03-18,call,3.6,3.43,3.46,0.24,7.14%,285,9468,16.90%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00199000,199.0,2016-03-18,put,8.82,8.75,8.87,-0.38,-4.13%,5,20535,18.02%,SPY,False,SPY,193.94,2016-01-13
